chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Population in Islamabad (Thousands),Population in Islamabad (Thousands),0,2024-25,2499,1980-81,340,22
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Population (Million) - LFS,Population (Million) - LFS,0,2024-25,250.54,1986-87,100.7,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Population, Rural (Million) - LFS","Population, Rural (Million) - LFS",0,2024-25,153.8,1986-87,72.2,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Population, Urban (Million) - LFS","Population, Urban (Million) - LFS",0,2024-25,96.73,1986-87,28.5,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Working Age Population (Million),Working Age Population (Million),0,2024-25,179.61,1986-87,67.37,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Working Age Population, Rural (Million)","Working Age Population, Rural (Million)",0,2024-25,107.5,1986-87,47.36,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Working Age Population, Urban (Million)","Working Age Population, Urban (Million)",0,2024-25,72.11,1986-87,20.01,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Labour Force (Million),Labour Force (Million),0,2024-25,83.1,1972-73,19.61,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Labour Force, Rural (Million)","Labour Force, Rural (Million)",0,2024-25,54.1,1986-87,22.24,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Labour Force, Urban (Million)","Labour Force, Urban (Million)",0,2024-25,29,1986-87,7.36,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed Labour Force (Million),Employed Labour Force (Million),0,2024-25,77.2,1972-73,19.24,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Employed Labour Force, Rural (Million)","Employed Labour Force, Rural (Million)",0,2024-25,50.6,1986-87,21.69,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Employed Labour Force, Urban (Million)","Employed Labour Force, Urban (Million)",0,2024-25,26.7,1986-87,7.01,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Unemployed Labour Force (Million),Unemployed Labour Force (Million),0,2024-25,5.9,1972-73,0.37,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Unemployed Labour Force, Rural (Million)","Unemployed Labour Force, Rural (Million)",0,2024-25,3.5,1986-87,0.55,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Unemployed Labour Force, Urban (Million)","Unemployed Labour Force, Urban (Million)",0,2024-25,2.4,1986-87,0.35,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Unemployment Rate (%),Unemployment Rate (%),0,2024-25,7.1,1972-73,1.92,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Unemployment Rate, Rural (%)","Unemployment Rate, Rural (%)",0,2024-25,6.5,1986-87,2.5,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Unemployment Rate, Urban (%)","Unemployment Rate, Urban (%)",0,2024-25,8.2,1986-87,4.51,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Labour Force Participation Rates (%),Labour Force Participation Rates (%),0,2024-25,33.2,1972-73,29.77,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Labour Force Participation Rates, Rural (%)","Labour Force Participation Rates, Rural (%)",0,2024-25,35.2,1986-87,30.81,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,"Labour Force Participation Rates, Urban (%)","Labour Force Participation Rates, Urban (%)",0,2024-25,30,1986-87,26.26,33
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Agriculture (Million),Employed labourforce in Agriculture (Million),0,2024-25,25.5,1972-73,10.86,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Mining & Maufcaturing (Million),Employed labourforce in Mining & Maufcaturing (Million),0,2024-25,11.7,1972-73,2.54,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Construction (Million),Employed labourforce in Construction (Million),0,2024-25,7.7,1972-73,0.7,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Electricity & Gas Distribution (Million),Employed labourforce in Electricity & Gas Distribution (Million),0,2024-25,0.5,1972-73,0.08,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Transport storage & Communication (Million),Employed labourforce in Transport storage & Communication (Million),0,2024-25,5.1,1972-73,0.93,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Wholesale &Retail Trade (Million),Employed labourforce in Wholesale &Retail Trade (Million),0,2024-25,12.4,1972-73,1.98,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed Labourforce in other sectors (Million),Employed Labourforce in other sectors (Million),0,2024-25,14.3,1972-73,2.14,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Agriculture (%),Employed labourforce in Agriculture (%),0,2024-25,33.1,1972-73,56.47,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Mining & Maufcaturing (%),Employed labourforce in Mining & Maufcaturing (%),0,2024-25,15.1,1972-73,13.2,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Construction (%age),Employed labourforce in Construction (%age),0,2024-25,9.9,1972-73,3.66,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Electricity & Gas Distribution (%),Employed labourforce in Electricity & Gas Distribution (%),0,2024-25,0.7,1972-73,0.41,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Transport storage & Communication (%),Employed labourforce in Transport storage & Communication (%),0,2024-25,6.6,1972-73,4.85,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed labourforce in Wholesale &Retail Trade (%),Employed labourforce in Wholesale &Retail Trade (%),0,2024-25,16,1972-73,10.27,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Employed Labourforce in other sectors (%),Employed Labourforce in other sectors (%),0,2024-25,18.6,1972-73,11.15,47
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Daily wages of Carpenters in Islamabad (Rupees),Daily wages of Carpenters in Islamabad (Rupees),0,2024-25,2172.62,1973-74,20,52
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Daily wages of Carpenters inKarachi (Rupees),Daily wages of Carpenters inKarachi (Rupees),0,2024-25,1791.67,1973-74,25,52
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Daily wages of Carpenters inLahore (Rupees),Daily wages of Carpenters inLahore (Rupees),0,2024-25,1981.6,1973-74,22,52
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Daily wages of Carpenters inPeshawar (Rupees),Daily wages of Carpenters inPeshawar (Rupees),0,2024-25,1749.53,1973-74,17,52
13,"Population, Labor Force and Employment",جمعیت، نیروی کار و اشتغال,Daily wages of Carpenters inQuetta (Rupees),Daily wages of Carpenters inQuetta (Rupees),0,2024-25,1698.04,1973-74,25,52
